fecha,co,no2,pm10
2012-08-17,0.9519047619047618,21.94736842105263,
2012-08-18,,,
2012-08-19,,,
2012-08-20,,,
2012-08-21,0.68625,24.615384615384617,
2012-08-22,0.7016666666666665,20.0,
2012-08-23,0.9375,24.523809523809526,
2012-08-24,0.6516666666666668,11.083333333333334,
2012-08-25,0.42250000000000004,12.5,
2012-08-26,0.4008333333333334,14.291666666666666,
2012-08-27,0.4683333333333333,21.952380952380953,
2012-08-28,0.7012499999999999,24.125,
2012-08-29,0.4675,13.954545454545455,
2012-08-30,0.5570833333333333,19.25,
2012-08-31,0.9338095238095234,25.22222222222222,
2012-09-01,,40.5,
2012-09-02,0.8895652173913043,22.0,
2012-09-03,0.37812500000000004,14.842105263157896,
2012-09-04,0.42736842105263156,16.476190476190474,
2012-09-05,0.4730434782608695,16.0,
2012-09-06,0.5204166666666666,21.333333333333332,
2012-09-07,0.7333333333333334,20.208333333333332,
2012-09-08,0.6745833333333332,18.583333333333332,
2012-09-09,0.42666666666666675,16.333333333333332,
2012-09-10,0.52,23.041666666666668,
2012-09-11,0.5958333333333335,18.291666666666668,
2012-09-12,0.8929166666666667,28.375,36.2
2012-09-13,0.9254166666666667,24.791666666666668,41.916666666666664
2012-09-14,0.5779166666666667,19.0,27.875
2012-09-15,0.73375,24.833333333333332,31.083333333333332
2012-09-16,0.44791666666666674,14.166666666666666,39.875
2012-09-17,0.3950000000000002,14.791666666666666,33.0
2012-09-18,0.3508333333333334,12.090909090909092,26.833333333333332
2012-09-19,0.4505,14.5,18.958333333333332
2012-09-20,0.6891666666666665,23.125,27.0
2012-09-21,0.5020833333333333,19.166666666666668,32.625
2012-09-22,0.5554166666666667,23.791666666666668,39.25
2012-09-23,0.5866666666666667,17.458333333333332,23.791666666666668
2012-09-24,0.38875,14.5,19.416666666666668
2012-09-25,0.3022222222222222,13.052631578947368,27.041666666666668
2012-09-26,0.43791666666666657,19.791666666666668,32.125
2012-09-27,0.4283333333333334,13.130434782608695,28.208333333333332
2012-09-28,0.5362500000000001,12.25,23.25
2012-09-29,0.5837499999999999,15.0,28.5
2012-09-30,0.5599999999999999,14.958333333333334,33.791666666666664
2012-10-01,0.6375,20.666666666666668,34.875
2012-10-02,0.6075,16.708333333333332,29.541666666666668
2012-10-03,0.6020833333333333,16.863636363636363,20.666666666666668
2012-10-04,0.6725,22.77777777777778,27.041666666666668
2012-10-05,0.6775,19.571428571428573,31.875
2012-10-06,0.6720833333333333,19.0,25.916666666666668
2012-10-07,0.4825,13.041666666666666,17.083333333333332
2012-10-08,0.5258333333333333,16.875,20.708333333333332
2012-10-09,0.6958333333333333,18.875,32.5
2012-10-10,0.3770833333333334,14.541666666666666,27.708333333333332
2012-10-11,0.43375000000000014,18.181818181818183,31.291666666666668
2012-10-12,0.46541666666666676,15.142857142857142,25.75
2012-10-13,0.41791666666666666,13.791666666666666,22.416666666666668
2012-10-14,0.39624999999999994,14.0,21.458333333333332
2012-10-15,0.4900000000000001,18.714285714285715,32.5
2012-10-16,0.5658333333333333,14.166666666666666,28.958333333333332
2012-10-17,0.4581249999999999,14.263157894736842,12.958333333333334
2012-10-18,0.5241666666666667,20.818181818181817,26.666666666666668
2012-10-19,0.59,19.75,25.666666666666668
2012-10-20,1.5520833333333337,37.833333333333336,43.208333333333336
2012-10-21,0.9787499999999999,21.833333333333332,43.291666666666664
2012-10-22,0.5308333333333333,17.541666666666668,20.75
2012-10-23,0.4629166666666667,12.083333333333334,15.125
2012-10-24,0.5116666666666666,13.5,22.333333333333332
2012-10-25,0.45875,16.041666666666668,24.208333333333332
2012-10-26,0.5000000000000001,12.9,23.666666666666668
2012-10-27,,,
2012-10-28,,,
2012-10-29,,,
2012-10-30,,,
2012-10-31,,,
2012-11-01,,,
2012-11-02,,,
2012-11-03,,,
2012-11-04,,,
2012-11-05,0.7485714285714286,33.30769230769231,
2012-11-06,0.75875,30.652173913043477,50.21739130434783
2012-11-07,0.5725,25.476190476190474,37.125
2012-11-08,0.46499999999999997,16.210526315789473,31.227272727272727
2012-11-09,0.5475,17.958333333333332,36.583333333333336
2012-11-10,0.32249999999999995,11.166666666666666,38.208333333333336
2012-11-11,0.30166666666666664,10.958333333333334,35.791666666666664
2012-11-12,0.34458333333333324,14.916666666666666,27.5
2012-11-13,0.4054166666666666,18.333333333333332,26.875
2012-11-14,0.3754166666666668,13.333333333333334,22.791666666666668
2012-11-15,0.40958333333333335,13.272727272727273,23.458333333333332
2012-11-16,0.45,10.416666666666666,24.333333333333332
2012-11-17,0.4158333333333333,9.083333333333334,27.25
2012-11-18,0.5458333333333334,14.458333333333334,28.208333333333332
2012-11-19,0.8270833333333333,25.375,36.625
2012-11-20,0.8458333333333335,20.916666666666668,35.42857142857143
2012-11-21,0.4829166666666667,16.416666666666668,27.333333333333332
2012-11-22,0.5304166666666666,15.708333333333334,26.333333333333332
2012-11-23,0.5170833333333335,18.458333333333332,19.875
2012-11-24,0.4579166666666669,14.958333333333334,28.25
2012-11-25,0.26999999999999996,10.291666666666666,23.666666666666668
2012-11-26,0.3058333333333333,10.958333333333334,16.791666666666668
2012-11-27,0.5204166666666666,26.238095238095237,21.416666666666668
2012-11-28,0.4841666666666666,14.291666666666666,35.291666666666664
2012-11-29,0.35708333333333336,11.208333333333334,31.083333333333332
2012-11-30,0.41916666666666663,11.304347826086957,34.541666666666664
2012-12-01,0.5841176470588236,16.736842105263158,23.916666666666668
2012-12-02,0.7029166666666669,17.416666666666668,36.0
2012-12-03,0.5591666666666667,19.333333333333332,29.583333333333332
2012-12-04,0.5375,19.666666666666668,32.166666666666664
2012-12-05,0.4808333333333332,15.5,36.666666666666664
2012-12-06,0.4653333333333334,13.363636363636363,45.421052631578945
2012-12-07,,,
2012-12-08,,,
2012-12-09,,,
2012-12-10,,,
2012-12-11,0.69,,
2012-12-12,0.702777777777778,13.0,30.41176470588235
2012-12-13,0.503,26.5,
2012-12-14,0.6088888888888888,15.875,92.6
2012-12-15,,,
2012-12-16,,,
2012-12-17,0.49714285714285705,21.5,
2012-12-18,0.5045833333333335,17.0,58.1578947368421
2012-12-19,0.5429166666666667,13.125,38.708333333333336
2012-12-20,0.7117647058823531,14.5,61.291666666666664
2012-12-21,0.5766666666666667,22.041666666666668,28.083333333333332
2012-12-22,0.535,12.666666666666666,25.333333333333332
2012-12-23,0.39499999999999996,10.583333333333334,18.708333333333332
2012-12-24,0.6354166666666666,11.958333333333334,33.25
2012-12-25,0.4725,7.875,36.75
2012-12-26,0.36083333333333334,11.0,39.666666666666664
2012-12-27,0.46625000000000005,15.619047619047619,31.875
2012-12-28,0.40666666666666673,9.458333333333334,27.458333333333332
2012-12-29,0.42083333333333334,13.083333333333334,31.416666666666668
2012-12-30,0.39041666666666663,9.333333333333334,31.0
2012-12-31,0.4320833333333334,7.583333333333333,31.5
2013-01-01,0.21166666666666675,4.958333333333333,37.208333333333336
2013-01-02,0.2962499999999999,13.541666666666666,23.375
2013-01-03,0.3004166666666667,10.454545454545455,24.416666666666668
2013-01-04,0.45041666666666663,13.75,22.875
2013-01-05,0.525,11.916666666666666,29.666666666666668
2013-01-06,0.5429166666666666,14.333333333333334,27.541666666666668
2013-01-07,0.6045833333333333,16.041666666666668,31.875
2013-01-08,0.6429166666666668,25.416666666666668,39.208333333333336
2013-01-09,0.6845833333333334,16.958333333333332,57.291666666666664
2013-01-10,0.43750000000000006,11.458333333333334,28.208333333333332
2013-01-11,0.44800000000000006,8.846153846153847,33.31578947368421
2013-01-12,,,
2013-01-13,,,
2013-01-14,,,
2013-01-15,,,
2013-01-16,,,
2013-01-17,,,
2013-01-18,,,
2013-01-19,,,
2013-01-20,,,
2013-01-21,,,
2013-01-22,,,
2013-01-23,,,
2013-01-24,,,
2013-01-25,,,
2013-01-26,,,
2013-01-27,,,
2013-01-28,,,
2013-01-29,,,
2013-01-30,,,
2013-01-31,,,
2013-02-01,,,
2013-02-02,,,
2013-02-03,,,
2013-02-04,,,
2013-02-05,,,
2013-02-06,,,
2013-02-07,,,
2013-02-08,,,
2013-02-09,,,
2013-02-10,,,
2013-02-11,,,
2013-02-12,,,
2013-02-13,,,
2013-02-14,,,
2013-02-15,,,
2013-02-16,,,
2013-02-17,,,
2013-02-18,0.30375,21.3,
2013-02-19,0.44666666666666677,21.458333333333332,28.736842105263158
2013-02-20,0.4283333333333334,17.833333333333332,26.041666666666668
2013-02-21,0.47083333333333327,17.583333333333332,22.166666666666668
2013-02-22,0.4100000000000001,17.583333333333332,25.75
2013-02-23,0.38208333333333333,14.458333333333334,35.166666666666664
2013-02-24,0.49875,18.291666666666668,42.0
2013-02-25,0.32499999999999996,19.416666666666668,25.7
2013-02-26,0.31124999999999997,22.416666666666668,46.375
2013-02-27,0.5116666666666666,35.916666666666664,74.5
2013-02-28,0.30583333333333323,24.434782608695652,58.708333333333336
2013-03-01,0.37541666666666657,22.166666666666668,54.916666666666664
2013-03-02,0.3820833333333335,17.958333333333332,47.0
2013-03-03,0.3041666666666667,17.958333333333332,18.41176470588235
2013-03-04,0.3275,22.75,27.208333333333332
2013-03-05,0.4391666666666667,29.958333333333332,52.25
2013-03-06,0.4511111111111112,37.0,47.75
2013-03-07,0.6025,31.63157894736842,54.625
2013-03-08,0.5587500000000002,28.125,68.75
2013-03-09,0.6020833333333334,20.166666666666668,42.791666666666664
2013-03-10,0.4379166666666667,25.583333333333332,23.958333333333332
2013-03-11,0.6020833333333333,49.541666666666664,39.458333333333336
2013-03-12,0.45,31.958333333333332,46.166666666666664
2013-03-13,0.46916666666666657,35.833333333333336,36.041666666666664
2013-03-14,0.40791666666666654,36.391304347826086,37.583333333333336
2013-03-15,0.5720833333333334,40.041666666666664,42.125
2013-03-16,0.4379166666666667,33.75,33.625
2013-03-17,0.38125000000000003,30.416666666666668,18.625
2013-03-18,0.3741666666666666,28.416666666666668,23.208333333333332
2013-03-19,0.36266666666666664,28.944444444444443,22.933333333333334
2013-03-20,0.4112500000000001,28.73913043478261,19.5
2013-03-21,0.4433333333333334,34.2,16.666666666666668
2013-03-22,0.47625,61.94117647058823,28.25
2013-03-23,1.3387499999999999,77.83333333333333,39.45454545454545
2013-03-24,,,
2013-03-25,0.766,64.9,
2013-03-26,0.6020833333333334,47.69565217391305,23.90909090909091
2013-03-27,0.5670588235294116,34.38095238095238,22.791666666666668
2013-03-28,0.4483333333333333,12.125,18.416666666666668
2013-03-29,0.43791666666666673,11.583333333333334,17.625
2013-03-30,0.37291666666666673,11.125,15.125
2013-03-31,0.4918181818181818,15.65,21.041666666666668
2013-04-01,,,25.0
2013-04-02,,,
2013-04-03,1.0559999999999998,,
2013-04-04,0.7658333333333333,,19.625
2013-04-05,0.5833333333333334,,22.958333333333332
2013-04-06,0.42583333333333334,,30.291666666666668
2013-04-07,0.4045833333333333,,22.75
2013-04-08,0.7594444444444444,,39.81818181818182
2013-04-09,0.51,24.444444444444443,
2013-04-10,0.4291666666666667,16.375,13.857142857142858
2013-04-11,0.5508333333333333,19.083333333333332,17.625
2013-04-12,0.46875000000000006,16.857142857142858,20.333333333333332
2013-04-13,0.3516666666666666,19.416666666666668,21.5
2013-04-14,0.5416666666666666,19.625,36.0
2013-04-15,0.5804166666666666,21.666666666666668,33.625
2013-04-16,0.49250000000000016,21.125,28.541666666666668
2013-04-17,0.6795833333333333,21.833333333333332,22.333333333333332
2013-04-18,0.9587500000000001,29.958333333333332,31.083333333333332
2013-04-19,1.1316666666666668,32.72727272727273,37.375
2013-04-20,1.0454166666666669,26.125,43.625
2013-04-21,0.5195833333333333,20.75,24.458333333333332
2013-04-22,0.4833333333333334,17.625,23.666666666666668
2013-04-23,0.7645833333333334,19.47826086956522,29.083333333333332
2013-04-24,0.6054166666666667,20.166666666666668,16.958333333333332
2013-04-25,0.7395833333333331,27.333333333333332,18.666666666666668
2013-04-26,0.8491666666666667,28.125,43.791666666666664
2013-04-27,0.5145833333333334,22.125,35.625
2013-04-28,0.5670833333333332,15.208333333333334,27.916666666666668
2013-04-29,0.5716666666666667,21.791666666666668,24.416666666666668
2013-04-30,0.8358333333333333,27.523809523809526,42.875
2013-05-01,0.33625,11.666666666666666,27.583333333333332
2013-05-02,0.6208333333333333,17.91304347826087,20.291666666666668
2013-05-03,0.43583333333333335,15.875,16.125
2013-05-04,0.53625,21.5,16.625
2013-05-05,0.5683333333333332,20.333333333333332,26.291666666666668
2013-05-06,0.6658333333333334,18.40909090909091,28.833333333333332
2013-05-07,0.4758333333333333,20.416666666666668,27.375
2013-05-08,0.6783333333333333,22.083333333333332,31.791666666666668
2013-05-09,0.7333333333333334,21.833333333333332,35.291666666666664
2013-05-10,0.7991666666666667,21.833333333333332,31.208333333333332
2013-05-11,1.0024999999999997,22.125,41.291666666666664
2013-05-12,1.0295833333333333,21.833333333333332,52.041666666666664
2013-05-13,0.8883333333333335,28.791666666666668,32.666666666666664
2013-05-14,0.8516666666666666,25.083333333333332,37.291666666666664
2013-05-15,0.4283333333333334,16.217391304347824,28.25
2013-05-16,0.5447368421052631,21.19047619047619,22.3125
2013-05-17,0.9645833333333331,29.916666666666668,36.0
2013-05-18,0.6174999999999999,19.875,21.791666666666668
2013-05-19,0.5729166666666667,21.833333333333332,16.666666666666668
2013-05-20,0.5812499999999999,20.666666666666668,23.583333333333332
2013-05-21,0.9733333333333335,29.25,33.0
2013-05-22,1.0044444444444445,24.0,48.583333333333336
2013-05-23,0.8637500000000001,19.166666666666668,34.833333333333336
2013-05-24,0.8745833333333333,21.0,42.541666666666664
2013-05-25,0.46666666666666673,13.791666666666666,26.583333333333332
2013-05-26,0.7829166666666666,17.458333333333332,21.875
2013-05-27,1.0470833333333334,23.708333333333332,24.166666666666668
2013-05-28,0.7912500000000002,21.125,21.208333333333332
2013-05-29,0.7704166666666667,20.833333333333332,26.791666666666668
2013-05-30,0.6470833333333333,21.958333333333332,27.5
2013-05-31,0.8849999999999999,21.681818181818183,36.916666666666664
2013-06-01,0.8787500000000001,24.041666666666668,31.916666666666668
2013-06-02,0.5900000000000001,18.958333333333332,53.041666666666664
2013-06-03,0.7145833333333332,24.291666666666668,48.291666666666664
2013-06-04,0.8670833333333334,25.25,45.416666666666664
2013-06-05,1.3483333333333336,24.291666666666668,75.70833333333333
2013-06-06,0.5750000000000001,21.80952380952381,54.375
2013-06-07,0.7116666666666668,23.875,31.416666666666668
2013-06-08,0.6483333333333334,24.916666666666668,45.333333333333336
2013-06-09,0.5812500000000002,16.875,29.125
2013-06-10,0.9829166666666665,24.125,30.166666666666668
2013-06-11,1.3966666666666665,27.875,50.125
2013-06-12,1.0395833333333335,25.375,36.458333333333336
2013-06-13,1.0070833333333333,25.045454545454547,33.291666666666664
2013-06-14,0.4579166666666667,18.045454545454547,33.625
2013-06-15,0.33708333333333335,17.083333333333332,25.208333333333332
2013-06-16,0.5233333333333334,18.791666666666668,23.708333333333332
2013-06-17,0.6154166666666667,26.25,24.541666666666668
2013-06-18,0.7329166666666667,23.166666666666668,27.541666666666668
2013-06-19,0.56625,21.0,30.083333333333332
2013-06-20,1.2041666666666668,25.291666666666668,48.125
2013-06-21,1.1583333333333334,27.541666666666668,53.541666666666664
2013-06-22,0.5879166666666668,18.25,43.0
2013-06-23,0.6162500000000001,23.666666666666668,32.791666666666664
2013-06-24,0.5470833333333333,24.083333333333332,24.333333333333332
2013-06-25,0.9729166666666668,29.958333333333332,39.083333333333336
2013-06-26,1.3182352941176472,29.65,74.79166666666667
2013-06-27,0.7122222222222223,24.727272727272727,47.5
2013-06-28,0.87125,21.0,25.666666666666668
2013-06-29,0.7679166666666667,21.416666666666668,41.458333333333336
2013-06-30,0.7445833333333333,25.958333333333332,31.625
2013-07-01,0.7133333333333334,27.0,29.833333333333332
2013-07-02,0.6574999999999999,21.25,23.375
2013-07-03,0.5725000000000001,16.916666666666668,21.458333333333332
2013-07-04,0.8541666666666669,18.181818181818183,23.208333333333332
2013-07-05,0.7958333333333333,19.083333333333332,36.666666666666664
2013-07-06,0.7624999999999998,15.833333333333334,25.875
2013-07-07,0.4945833333333333,15.916666666666666,15.25
2013-07-08,0.7366666666666665,25.791666666666668,24.375
2013-07-09,0.65125,15.125,20.375
2013-07-10,0.8858333333333334,17.666666666666668,20.0
2013-07-11,1.2066666666666666,17.0,24.541666666666668
2013-07-12,0.9895833333333334,22.727272727272727,25.083333333333332
2013-07-13,0.8595833333333331,16.291666666666668,36.916666666666664
2013-07-14,0.6741666666666667,16.541666666666668,24.5
2013-07-15,1.1545833333333333,30.583333333333332,36.375
2013-07-16,0.8374999999999998,27.583333333333332,38.25
2013-07-17,0.99625,27.583333333333332,49.0
2013-07-18,0.5879999999999999,13.76923076923077,39.095238095238095
2013-07-19,0.7775000000000001,28.307692307692307,
2013-07-20,0.6604166666666668,21.166666666666668,25.85
2013-07-21,0.5804166666666667,13.333333333333334,21.666666666666668
2013-07-22,0.6282352941176472,14.65,13.791666666666666
2013-07-23,0.68375,19.652173913043477,16.291666666666668
2013-07-24,0.8220833333333334,25.708333333333332,27.5
2013-07-25,0.9466666666666667,25.5,32.25
2013-07-26,0.5679166666666667,18.133333333333333,26.708333333333332
2013-07-27,0.8316666666666666,,24.791666666666668
2013-07-28,2.919166666666666,,85.0
2013-07-29,1.0429166666666665,,53.5
2013-07-30,0.7220833333333333,,45.375
2013-07-31,0.9258333333333333,,37.916666666666664
2013-08-01,0.48916666666666675,,35.208333333333336
2013-08-02,0.5066666666666667,,18.041666666666668
2013-08-03,0.7275,,21.708333333333332
2013-08-04,0.7699999999999999,,25.708333333333332
2013-08-05,0.7212500000000001,,36.958333333333336
2013-08-06,0.9270833333333334,,83.41666666666667
2013-08-07,0.5461111111111111,,47.416666666666664
2013-08-08,0.5541666666666668,,44.0
2013-08-09,0.6708333333333334,,32.166666666666664
2013-08-10,0.9779166666666668,,40.083333333333336
2013-08-11,0.6516666666666667,,34.083333333333336
2013-08-12,0.7350000000000002,,45.708333333333336
2013-08-13,0.6025,,34.541666666666664
2013-08-14,0.9729166666666665,,46.791666666666664
2013-08-15,0.6916666666666668,,38.5
2013-08-16,0.8162500000000001,,40.208333333333336
2013-08-17,0.6925,,42.666666666666664
2013-08-18,0.7520833333333333,,27.25
2013-08-19,0.9358333333333332,,30.916666666666668
2013-08-20,1.1944444444444446,,39.166666666666664
2013-08-21,0.7629166666666668,,36.75
2013-08-22,0.43416666666666676,,50.166666666666664
2013-08-23,0.3525,,30.333333333333332
2013-08-24,0.5391666666666668,,34.875
2013-08-25,0.3604166666666666,,25.375
2013-08-26,0.3629166666666667,,19.291666666666668
2013-08-27,0.7187499999999999,,30.5
2013-08-28,0.5841666666666667,,44.666666666666664
2013-08-29,0.70375,,56.708333333333336
2013-08-30,0.7758333333333333,,47.458333333333336
2013-08-31,0.9349999999999999,,42.25
2013-09-01,0.9566666666666666,,55.833333333333336
2013-09-02,0.56375,,40.166666666666664
2013-09-03,0.5429166666666666,,28.875
2013-09-04,0.6275000000000001,,27.416666666666668
2013-09-05,0.6479166666666667,,21.875
2013-09-06,0.831111111111111,,29.041666666666668
2013-09-07,0.7808333333333333,,30.0
2013-09-08,0.9954166666666664,,21.666666666666668
2013-09-09,0.7199999999999999,,21.791666666666668
2013-09-10,0.7829411764705883,,27.761904761904763
2013-09-11,0.855,,
2013-09-12,0.6433333333333333,,40.6875
2013-09-13,0.5116666666666667,,15.625
2013-09-14,0.47874999999999984,,16.333333333333332
2013-09-15,0.4833333333333332,,19.625
2013-09-16,0.6033333333333333,,10.0
2013-09-17,0.585,,8.416666666666666
2013-09-18,,,
2013-09-19,,,
2013-09-20,0.5166666666666667,,
2013-09-21,0.6100000000000002,,35.2
2013-09-22,0.28625000000000006,,24.75
2013-09-23,0.19833333333333333,,18.583333333333332
2013-09-24,0.2183333333333333,,21.208333333333332
2013-09-25,0.148125,,22.3
2013-09-26,,,
2013-09-27,,,
2013-09-28,,,
2013-09-29,,,
2013-09-30,,,
2013-10-01,,,
2013-10-02,0.5575,,
2013-10-03,0.2616666666666667,,16.428571428571427
2013-10-04,0.21125000000000002,23.4,18.125
2013-10-05,0.26142857142857145,21.083333333333332,17.0
2013-10-06,,,
2013-10-07,0.39111111111111113,22.928571428571427,
2013-10-08,0.29250000000000004,19.375,19.571428571428573
2013-10-09,0.4858333333333333,25.375,25.333333333333332
2013-10-10,0.46375000000000005,30.75,30.291666666666668
2013-10-11,0.32208333333333333,18.38095238095238,20.958333333333332
2013-10-12,0.3204166666666666,15.5,24.166666666666668
2013-10-13,0.33124999999999993,14.0,20.333333333333332
2013-10-14,0.4641666666666668,25.708333333333332,16.083333333333332
2013-10-15,1.0120833333333332,44.333333333333336,42.375
2013-10-16,0.5716666666666667,26.291666666666668,31.458333333333332
2013-10-17,0.5866666666666668,25.666666666666668,32.458333333333336
2013-10-18,0.5729166666666666,31.25,33.0
2013-10-19,0.46874999999999994,18.708333333333332,30.166666666666668
2013-10-20,0.5220833333333333,21.166666666666668,19.916666666666668
2013-10-21,0.38250000000000006,17.166666666666668,24.75
2013-10-22,0.3075,16.956521739130434,23.333333333333332
2013-10-23,0.40958333333333335,17.863636363636363,25.333333333333332
2013-10-24,0.26750000000000007,13.458333333333334,27.708333333333332
2013-10-25,0.30333333333333334,19.5,23.291666666666668
2013-10-26,0.5691666666666667,23.333333333333332,25.625
2013-10-27,0.5391666666666667,14.541666666666666,37.75
2013-10-28,0.24666666666666665,16.19047619047619,18.75
2013-10-29,0.36625,18.875,18.0
2013-10-30,0.3908333333333333,17.583333333333332,22.916666666666668
2013-10-31,0.43625,17.041666666666668,22.833333333333332
2013-11-01,0.5774999999999999,16.0,24.5
2013-11-02,0.3870833333333333,13.041666666666666,13.25
2013-11-03,0.3154166666666667,14.541666666666666,15.5
2013-11-04,0.38611111111111107,16.714285714285715,23.166666666666668
2013-11-05,0.27875,14.875,29.375
2013-11-06,0.2816666666666667,12.0,26.791666666666668
2013-11-07,0.4779166666666667,21.583333333333332,25.625
2013-11-08,0.62625,24.5,24.75
2013-11-09,0.45749999999999996,16.0,19.083333333333332
2013-11-10,0.37166666666666665,,18.333333333333332
2013-11-11,0.5095833333333334,,19.541666666666668
2013-11-12,0.6400000000000001,,36.916666666666664
2013-11-13,0.31916666666666665,,39.625
2013-11-14,0.4020833333333334,,26.75
2013-11-15,0.36374999999999996,,29.291666666666668
2013-11-16,0.2820833333333333,,26.125
2013-11-17,0.3308333333333333,,18.666666666666668
2013-11-18,0.3833333333333333,,16.333333333333332
2013-11-19,0.35958333333333353,,32.166666666666664
2013-11-20,0.39208333333333334,,31.916666666666668
2013-11-21,0.4445833333333335,,21.125
2013-11-22,0.4454166666666666,,19.333333333333332
2013-11-23,0.3854166666666667,,20.916666666666668
2013-11-24,0.4025,,22.041666666666668
2013-11-25,0.4116666666666668,,21.416666666666668
2013-11-26,0.3466666666666667,,12.875
2013-11-27,0.34125000000000005,17.727272727272727,11.458333333333334
2013-11-28,0.57,20.166666666666668,20.791666666666668
2013-11-29,0.4566666666666667,11.666666666666666,35.916666666666664
2013-11-30,0.3379166666666667,11.916666666666666,22.25
2013-12-01,0.3420833333333333,11.666666666666666,21.791666666666668
2013-12-02,0.54875,24.833333333333332,30.333333333333332
2013-12-03,0.3325000000000001,16.458333333333332,41.0
2013-12-04,0.5066666666666667,25.166666666666668,56.166666666666664
2013-12-05,0.31416666666666665,13.0,53.958333333333336
2013-12-06,0.33499999999999996,24.541666666666668,36.375
2013-12-07,0.44416666666666677,19.708333333333332,35.25
2013-12-08,0.5141666666666665,19.041666666666668,33.041666666666664
2013-12-09,0.44208333333333344,16.0,30.666666666666668
2013-12-10,0.3483333333333334,13.791666666666666,29.083333333333332
2013-12-11,0.4233333333333333,13.142857142857142,27.875
2013-12-12,0.38541666666666674,13.166666666666666,25.375
2013-12-13,0.43750000000000006,15.541666666666666,25.208333333333332
2013-12-14,0.48625,22.5,33.625
2013-12-15,0.5087499999999999,20.625,34.125
2013-12-16,0.6149999999999999,31.541666666666668,32.875
2013-12-17,0.5333333333333333,24.291666666666668,28.208333333333332
2013-12-18,0.5266666666666667,22.857142857142858,34.875
2013-12-19,0.34625,15.625,34.541666666666664
2013-12-20,0.3475000000000001,15.375,21.833333333333332
2013-12-21,0.30791666666666667,12.875,19.208333333333332
2013-12-22,0.305,13.791666666666666,18.375
2013-12-23,0.3758333333333333,16.0,18.583333333333332
2013-12-24,0.35916666666666663,15.791666666666666,18.958333333333332
2013-12-25,0.33583333333333343,17.458333333333332,19.166666666666668
2013-12-26,0.5079166666666667,31.0,35.208333333333336
2013-12-27,0.5154166666666667,36.5,45.958333333333336
2013-12-28,0.5283333333333332,27.416666666666668,44.916666666666664
2013-12-29,0.7000000000000001,27.791666666666668,44.208333333333336
2013-12-30,0.5733333333333335,27.625,48.041666666666664
2013-12-31,0.22,19.166666666666668,45.916666666666664
2014-01-01,0.2829166666666667,18.166666666666668,26.75
2014-01-02,0.34208333333333335,20.041666666666668,26.916666666666668
2014-01-03,0.18375000000000005,14.791666666666666,28.666666666666668
2014-01-04,0.24333333333333337,19.583333333333332,33.833333333333336
2014-01-05,0.2816666666666667,18.0,37.166666666666664
2014-01-06,0.3233333333333332,22.625,30.5
2014-01-07,0.5658333333333334,21.571428571428573,29.458333333333332
2014-01-08,0.42250000000000015,14.208333333333334,25.791666666666668
2014-01-09,0.49333333333333335,17.541666666666668,34.666666666666664
2014-01-10,0.5874999999999999,26.125,25.0
2014-01-11,0.2995833333333335,8.916666666666666,29.666666666666668
2014-01-12,0.2241666666666667,10.041666666666666,20.708333333333332
2014-01-13,0.27666666666666667,11.19047619047619,22.0
2014-01-14,0.3545833333333335,9.375,25.166666666666668
2014-01-15,0.43583333333333346,13.458333333333334,23.583333333333332
2014-01-16,0.5258333333333334,21.208333333333332,27.458333333333332
2014-01-17,0.5504166666666668,20.916666666666668,30.666666666666668
2014-01-18,0.5116666666666667,15.75,25.583333333333332
2014-01-19,0.3954166666666667,15.875,32.083333333333336
2014-01-20,0.43916666666666676,16.041666666666668,26.458333333333332
2014-01-21,0.5950000000000001,22.375,24.416666666666668
2014-01-22,0.61875,17.833333333333332,25.583333333333332
2014-01-23,0.5783333333333335,14.590909090909092,25.416666666666668
2014-01-24,0.3699999999999999,10.875,19.75
2014-01-25,0.1895833333333334,10.375,19.416666666666668
2014-01-26,0.21791666666666673,7.666666666666667,19.708333333333332
2014-01-27,0.3479166666666667,11.125,21.833333333333332
2014-01-28,0.51,18.952380952380953,20.166666666666668
2014-01-29,0.5712499999999998,14.166666666666666,24.333333333333332
2014-01-30,0.5195833333333334,10.666666666666666,22.208333333333332
2014-01-31,0.56,15.416666666666666,21.375
2014-02-01,0.4379166666666667,15.291666666666666,28.583333333333332
2014-02-02,0.40791666666666654,11.25,14.375
2014-02-03,0.47874999999999995,16.625,11.291666666666666
2014-02-04,0.57875,15.043478260869565,19.75
2014-02-05,0.5237499999999999,14.416666666666666,27.0
2014-02-06,0.4379166666666667,16.208333333333332,20.333333333333332
2014-02-07,0.7708333333333331,21.916666666666668,20.0
2014-02-08,0.88125,18.791666666666668,33.708333333333336
2014-02-09,0.44583333333333325,13.458333333333334,17.375
2014-02-10,0.5195833333333333,13.5,16.625
2014-02-11,0.6558333333333335,18.833333333333332,18.208333333333332
2014-02-12,0.6129166666666667,16.09090909090909,23.875
2014-02-13,0.21250000000000002,7.833333333333333,18.25
2014-02-14,0.17208333333333337,7.0,22.875
2014-02-15,0.11458333333333336,6.791666666666667,22.875
2014-02-16,0.14875000000000005,7.375,21.666666666666668
2014-02-17,0.22916666666666663,10.875,18.541666666666668
2014-02-18,0.33041666666666664,11.363636363636363,20.291666666666668
2014-02-19,0.4595833333333334,12.583333333333334,19.875
2014-02-20,0.5633333333333334,19.0,18.916666666666668
